object	program	c_insns	rust_insns	c_entry	rust_entry	c_funcs	rust_funcs	c_stack	rust_stack	c_alu64	c_alu32	c_ldx_stack	c_stx_stack	c_ldx_mem	c_stx_mem	c_ld_imm64	c_branch	c_goto	c_call_helper	c_call_bpf2bpf	c_call_kfunc	c_atomic	c_endian	c_exit	c_ld_abs_ind	c_other	rust_alu64	rust_alu32	rust_ldx_stack	rust_stx_stack	rust_ldx_mem	rust_stx_mem	rust_ld_imm64	rust_branch	rust_goto	rust_call_helper	rust_call_bpf2bpf	rust_call_kfunc	rust_atomic	rust_endian	rust_exit	rust_ld_abs_ind	rust_other
arena_atomics	raw_tp/sys_enter:add	44	43	44	43	1	1	8	8	12	2	1	1	1	4	16	1	0	1	0	0	4	0	1	0	0	11	2	1	1	1	4	16	1	0	1	0	0	4	0	1	0	0
arena_atomics	raw_tp/sys_enter:and	19	19	19	19	1	1	0	0	3	2	0	0	1	0	8	1	0	1	0	0	2	0	1	0	0	3	2	0	0	1	0	8	1	0	1	0	0	2	0	1	0	0
arena_atomics	raw_tp/sys_enter:cmpxchg	42	42	42	42	1	1	0	0	11	5	0	0	1	4	14	1	0	1	0	0	4	0	1	0	0	11	5	0	0	1	4	14	1	0	1	0	0	4	0	1	0	0
arena_atomics	raw_tp/sys_enter:load_acquire	34	34	34	34	1	1	0	0	8	1	0	0	0	4	16	0	0	0	0	0	4	0	1	0	0	8	1	0	0	4	4	16	0	0	0	0	0	0	0	1	0	0
arena_atomics	raw_tp/sys_enter:or	19	19	19	19	1	1	0	0	3	2	0	0	1	0	8	1	0	1	0	0	2	0	1	0	0	3	2	0	0	1	0	8	1	0	1	0	0	2	0	1	0	0
arena_atomics	raw_tp/sys_enter:store_release	23	23	23	23	1	1	0	0	7	1	0	0	0	0	10	0	0	0	0	0	4	0	1	0	0	4	4	0	0	0	4	10	0	0	0	0	0	0	0	1	0	0
arena_atomics	raw_tp/sys_enter:sub	46	45	46	45	1	1	8	8	13	3	1	1	1	4	16	1	0	1	0	0	4	0	1	0	0	12	3	1	1	1	4	16	1	0	1	0	0	4	0	1	0	0
arena_atomics	raw_tp/sys_enter:xchg	26	26	26	26	1	1	0	0	6	2	0	0	1	2	10	1	0	1	0	0	2	0	1	0	0	6	2	0	0	1	2	10	1	0	1	0	0	2	0	1	0	0
arena_atomics	raw_tp/sys_enter:xor	19	19	19	19	1	1	0	0	3	2	0	0	1	0	8	1	0	1	0	0	2	0	1	0	0	3	2	0	0	1	0	8	1	0	1	0	0	2	0	1	0	0
arena_atomics	syscall:uaf	3	3	3	3	1	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
atomic_bounds	fentry/bpf_fentry_test1:sub	8	7	8	7	1	1	4	4	0	3	0	1	0	0	0	1	1	0	0	0	1	0	1	0	0	0	2	0	1	0	0	0	1	1	0	0	0	1	0	1	0	0
atomics	raw_tp/sys_enter:add	37	36	37	36	1	1	8	8	5	2	1	1	1	4	16	1	0	1	0	0	4	0	1	0	0	4	2	1	1	1	4	16	1	0	1	0	0	4	0	1	0	0
atomics	raw_tp/sys_enter:and	28	28	28	28	1	1	0	0	1	2	0	0	1	2	16	1	0	1	0	0	3	0	1	0	0	1	2	0	0	1	2	16	1	0	1	0	0	3	0	1	0	0
atomics	raw_tp/sys_enter:cmpxchg	36	36	36	36	1	1	0	0	5	5	0	0	1	4	14	1	0	1	0	0	4	0	1	0	0	5	5	0	0	1	4	14	1	0	1	0	0	4	0	1	0	0
atomics	raw_tp/sys_enter:or	28	28	28	28	1	1	0	0	1	2	0	0	1	2	16	1	0	1	0	0	3	0	1	0	0	1	2	0	0	1	2	16	1	0	1	0	0	3	0	1	0	0
atomics	raw_tp/sys_enter:sub	39	38	39	38	1	1	8	8	6	3	1	1	1	4	16	1	0	1	0	0	4	0	1	0	0	5	3	1	1	1	4	16	1	0	1	0	0	4	0	1	0	0
atomics	raw_tp/sys_enter:xchg	22	22	22	22	1	1	0	0	2	2	0	0	1	2	10	1	0	1	0	0	2	0	1	0	0	2	2	0	0	1	2	10	1	0	1	0	0	2	0	1	0	0
atomics	raw_tp/sys_enter:xor	28	28	28	28	1	1	0	0	1	2	0	0	1	2	16	1	0	1	0	0	3	0	1	0	0	1	2	0	0	1	2	16	1	0	1	0	0	3	0	1	0	0
bad_struct_ops	struct_ops/test_1:test_1	2	2	2	2	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
bad_struct_ops	struct_ops/test_2:test_2	2	2	2	2	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
bad_struct_ops2	struct_ops/foo:foo	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
bind4_prog	cgroup/bind4:bind_v4_deny_prog	2	2	2	2	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
bind4_prog	cgroup/bind4:bind_v4_prog	241	268	64	63	4	4	72	72	52	85	8	11	16	2	10	34	0	15	4	0	0	0	4	0	0	49	78	8	57	16	2	0	34	1	15	4	0	0	0	4	0	0
bind6_prog	cgroup/bind6:bind_v6_deny_prog	2	2	2	2	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
bind6_prog	cgroup/bind6:bind_v6_prog	304	284	127	129	4	4	72	12	53	108	8	11	43	3	12	43	0	15	4	0	0	0	4	0	0	41	102	8	7	43	3	10	43	4	15	4	0	0	0	4	0	0
bind_perm	cgroup/bind4:bind_v4_prog	12	13	12	13	1	1	0	0	0	3	0	0	4	0	0	4	0	0	0	0	0	0	1	0	0	0	3	0	0	4	0	0	4	1	0	0	0	0	0	1	0	0
bind_perm	cgroup/bind6:bind_v6_prog	12	13	12	13	1	1	0	0	0	3	0	0	4	0	0	4	0	0	0	0	0	0	1	0	0	0	3	0	0	4	0	0	4	1	0	0	0	0	0	1	0	0
bpf_dctcp_release	struct_ops:dctcp_nouse_release	8	8	8	8	1	1	0	0	0	3	0	0	1	0	2	0	0	1	0	0	0	0	1	0	0	0	3	0	0	1	0	2	0	0	1	0	0	0	0	1	0	0
bpf_gotox	syscall:big_jump_table	2	2	2	2	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
bpf_gotox	syscall:load_with_nonzero_offset	2	2	2	2	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
bpf_gotox	syscall:one_jump_two_maps	2	2	2	2	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
bpf_gotox	syscall:one_map_two_jumps	2	2	2	2	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
bpf_gotox	syscall:one_switch	2	2	2	2	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
bpf_gotox	syscall:one_switch_non_zero_sec_off	2	2	2	2	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
bpf_gotox	syscall:simple_test_other_sec	2	2	2	2	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
bpf_gotox	syscall:two_switches	2	2	2	2	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
bpf_gotox	syscall:use_nonstatic_global1	2	2	2	2	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
bpf_gotox	syscall:use_nonstatic_global2	2	2	2	2	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
bpf_gotox	syscall:use_nonstatic_global_other_sec	2	2	2	2	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
bpf_gotox	syscall:use_static_global1	2	2	2	2	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
bpf_gotox	syscall:use_static_global2	2	2	2	2	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
bpf_gotox	syscall:use_static_global_other_sec	2	2	2	2	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
bpf_iter_bpf_array_map	iter/bpf_map_elem:dump_bpf_array_map	44	39	44	39	1	1	0	0	9	4	0	0	11	4	8	3	0	4	0	0	0	0	1	0	0	6	4	0	0	9	4	8	3	0	4	0	0	0	0	1	0	0
bpf_iter_bpf_link	iter/bpf_link:dump_bpf_link	13	12	13	12	1	1	4	4	3	2	0	1	4	0	0	1	0	1	0	0	0	0	1	0	0	2	2	0	1	4	0	0	1	0	1	0	0	0	0	1	0	0
bpf_iter_bpf_map	iter/bpf_map:dump_bpf_map	40	38	40	38	1	1	32	32	10	7	0	4	7	0	6	2	1	2	0	0	0	0	1	0	0	7	7	0	4	7	0	6	2	2	2	0	0	0	0	1	0	0
bpf_iter_bpf_percpu_array_map	iter/bpf_map_elem:dump_bpf_percpu_array_map	27	27	27	27	1	1	0	0	1	5	0	0	8	2	6	4	0	0	0	0	0	0	1	0	0	1	6	0	0	7	2	6	4	0	0	0	0	0	0	1	0	0
bpf_iter_bpf_percpu_hash_map	iter/bpf_map_elem:dump_bpf_percpu_hash_map	39	39	39	39	1	1	0	0	1	7	0	0	12	4	10	4	0	0	0	0	0	0	1	0	0	1	8	0	0	11	4	10	4	0	0	0	0	0	0	1	0	0
bpf_iter_bpf_rhash_map	iter/bpf_map_elem:dump_bpf_rhash_map	23	23	23	23	1	1	0	0	1	3	0	0	7	3	6	2	0	0	0	0	0	0	1	0	0	1	3	0	0	7	3	6	2	0	0	0	0	0	0	1	0	0
bpf_iter_bpf_sk_storage_map	iter/bpf_sk_storage_map:oob_write_bpf_sk_storage_map	8	7	8	7	1	1	0	0	0	2	0	0	2	1	0	2	0	0	0	0	0	0	1	0	0	0	1	0	0	2	1	0	2	0	0	0	0	0	0	1	0	0
bpf_iter_bpf_sk_storage_map	iter/bpf_sk_storage_map:rw_bpf_sk_storage_map	25	25	25	25	1	1	0	0	0	4	0	0	8	3	6	3	0	0	0	0	0	0	1	0	0	0	4	0	0	7	3	6	3	1	0	0	0	0	0	1	0	0
bpf_iter_map_elem	iter/bpf_map_elem:dump_bpf_map_values	17	15	17	15	1	1	4	4	2	4	1	1	3	1	2	1	0	1	0	0	0	0	1	0	0	2	3	1	1	2	1	2	1	0	1	0	0	0	0	1	0	0
bpf_iter_netlink	iter/netlink:dump_netlink	103	80	97	80	2	1	64	96	39	12	2	12	15	0	8	4	2	6	1	0	0	0	2	0	0	18	12	2	12	16	0	8	4	1	6	0	0	0	0	1	0	0
bpf_iter_setsockopt	iter/tcp:change_tcp_cc	63	57	63	57	1	1	0	0	8	16	0	0	10	0	10	12	0	5	0	0	0	1	1	0	0	8	12	0	0	8	0	10	12	0	5	0	0	0	1	1	0	0
bpf_iter_setsockopt_unix	iter/unix:change_sndbuf	128	130	128	130	1	1	0	8	23	31	0	0	17	0	26	18	2	10	0	0	0	0	1	0	0	21	32	6	2	8	0	28	19	2	11	0	0	0	0	1	0	0
bpf_iter_sockmap	iter/sockmap:copy	43	43	43	43	1	1	4	4	7	11	0	1	5	2	8	5	1	2	0	0	0	0	1	0	0	7	11	0	1	5	2	8	5	1	2	0	0	0	0	1	0	0
bpf_iter_task_file	iter/task_file:dump_task_file	68	58	68	58	1	1	32	32	10	8	0	4	19	4	14	6	0	2	0	0	0	0	1	0	0	4	7	0	4	14	4	14	6	2	2	0	0	0	0	1	0	0
bpf_iter_test_kern1	iter/task:dump_task	17	17	17	17	1	1	1	1	2	4	0	1	4	1	2	1	0	1	0	0	0	0	1	0	0	2	4	0	1	4	1	2	1	0	1	0	0	0	0	1	0	0
bpf_iter_test_kern2	iter/task:dump_task	17	17	17	17	1	1	1	1	2	4	0	1	4	1	2	1	0	1	0	0	0	0	1	0	0	2	4	0	1	4	1	2	1	0	1	0	0	0	0	1	0	0
bpf_iter_test_kern3	iter/task:dump_task	11	11	11	11	1	1	4	4	2	2	0	1	4	0	0	0	0	1	0	0	0	0	1	0	0	2	2	0	1	4	0	0	0	0	1	0	0	0	0	1	0	0
bpf_iter_test_kern4	iter/bpf_map:dump_bpf_map	68	64	68	64	1	1	8	8	3	8	0	1	17	5	22	9	1	1	0	0	0	0	1	0	0	3	9	0	1	11	5	20	9	4	1	0	0	0	0	1	0	0
bpf_iter_test_kern5	iter/bpf_map_elem:dump_bpf_hash_map	10	19	10	19	1	1	0	0	0	2	0	0	3	1	2	1	0	0	0	0	0	0	1	0	0	0	8	0	0	6	1	2	1	0	0	0	0	0	0	1	0	0
bpf_iter_test_kern6	iter/bpf_map_elem:dump_bpf_hash_map	10	19	10	19	1	1	0	0	0	2	0	0	3	1	2	1	0	0	0	0	0	0	1	0	0	0	8	0	0	6	1	2	1	0	0	0	0	0	0	1	0	0
bpf_iter_vma_offset	iter/task_vma:get_vma_offset	51	47	51	47	1	1	0	0	6	4	0	0	16	3	14	6	0	1	0	0	0	0	1	0	0	4	5	0	0	13	3	14	6	0	1	0	0	0	0	1	0	0
bpf_qdisc_fail__incompl_ops	struct_ops:bpf_qdisc_test_dequeue	2	2	2	2	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
bpf_qdisc_fail__incompl_ops	struct_ops:bpf_qdisc_test_destroy	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
bpf_qdisc_fail__incompl_ops	struct_ops:bpf_qdisc_test_enqueue	5	5	5	5	1	1	0	0	0	1	0	0	2	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	2	0	0	0	0	0	1	0	0	0	1	0	0
bpf_qdisc_fail__incompl_ops	struct_ops:bpf_qdisc_test_reset	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
bpf_smc	fentry/smc_release:bpf_smc_release	11	11	11	11	1	1	0	0	0	2	0	0	4	1	2	1	0	0	0	0	0	0	1	0	0	0	2	0	0	4	1	2	1	0	0	0	0	0	0	1	0	0
bpf_smc	fentry/smc_switch_to_fallback:bpf_smc_switch_to_fallback	11	12	11	12	1	1	0	0	0	2	0	0	3	1	2	2	0	0	0	0	0	0	1	0	0	0	2	0	0	3	1	2	2	1	0	0	0	0	0	1	0	0
bpf_smc	fmod_ret/update_socket_protocol:smc_run	24	24	24	24	1	1	0	0	6	1	0	0	6	0	2	7	0	1	0	0	0	0	1	0	0	5	2	0	0	6	0	0	7	2	1	0	0	0	0	1	0	0
bpf_smc	struct_ops:bpf_smc_set_tcp_option	19	19	19	19	1	1	8	8	3	2	0	2	4	0	4	2	0	1	0	0	0	0	1	0	0	3	2	0	2	4	0	4	2	0	1	0	0	0	0	1	0	0
bpf_smc	struct_ops:bpf_smc_set_tcp_option_cond	19	19	19	19	1	1	8	8	3	2	0	2	4	0	4	2	0	1	0	0	0	0	1	0	0	3	2	0	2	4	0	4	2	0	1	0	0	0	0	1	0	0
bpf_tcp_nogpl	struct_ops:nogpltcp_init	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
bprm_opts	lsm/bprm_creds_for_exec:secure_exec	16	17	16	17	1	1	0	0	5	1	0	0	2	0	2	2	0	3	0	0	0	0	1	0	0	5	1	0	0	2	0	2	2	1	3	0	0	0	0	1	0	0
btf_type_tag	fentry/bpf_fentry_test1:sub	2	2	2	2	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
btf_type_tag_percpu	fentry/bpf_testmod_test_btf_type_tag_percpu_1:test_percpu1	9	7	9	7	1	1	0	0	2	1	0	0	2	1	2	0	0	0	0	0	0	0	1	0	0	0	1	0	0	2	1	2	0	0	0	0	0	0	0	1	0	0
btf_type_tag_percpu	fentry/bpf_testmod_test_btf_type_tag_percpu_2:test_percpu2	10	8	10	8	1	1	0	0	2	1	0	0	3	1	2	0	0	0	0	0	0	0	1	0	0	0	1	0	0	3	1	2	0	0	0	0	0	0	0	1	0	0
btf_type_tag_percpu	tp_btf/cgroup_mkdir:test_percpu_helper	11	9	11	9	1	1	8	0	0	2	1	1	3	0	0	1	0	2	0	0	0	0	1	0	0	0	2	0	0	3	0	0	1	0	2	0	0	0	0	1	0	0
btf_type_tag_percpu	tp_btf/cgroup_mkdir:test_percpu_load	8	8	8	8	1	1	0	0	0	1	0	0	3	1	2	0	0	0	0	0	0	0	1	0	0	0	1	0	0	3	1	2	0	0	0	0	0	0	0	1	0	0
btf_type_tag_user	fentry/__sys_getsockname:test_sys_getsockname	7	7	7	7	1	1	0	0	0	1	0	0	2	1	2	0	0	0	0	0	0	0	1	0	0	0	1	0	0	2	1	2	0	0	0	0	0	0	0	1	0	0
btf_type_tag_user	fentry/bpf_testmod_test_btf_type_tag_user_1:test_user1	7	7	7	7	1	1	0	0	0	1	0	0	2	1	2	0	0	0	0	0	0	0	1	0	0	0	1	0	0	2	1	2	0	0	0	0	0	0	0	1	0	0
btf_type_tag_user	fentry/bpf_testmod_test_btf_type_tag_user_2:test_user2	8	8	8	8	1	1	0	0	0	1	0	0	3	1	2	0	0	0	0	0	0	0	1	0	0	0	1	0	0	3	1	2	0	0	0	0	0	0	0	1	0	0
cg_storage_multi_egress_only	cgroup_skb/egress:egress	12	12	12	12	1	1	0	0	1	3	0	0	0	0	4	0	0	1	0	0	2	0	1	0	0	1	3	0	0	0	0	4	0	0	1	0	0	2	0	1	0	0
cg_storage_multi_isolated	cgroup_skb/egress:egress1	12	12	12	12	1	1	0	0	1	3	0	0	0	0	4	0	0	1	0	0	2	0	1	0	0	1	3	0	0	0	0	4	0	0	1	0	0	2	0	1	0	0
cg_storage_multi_isolated	cgroup_skb/egress:egress2	12	12	12	12	1	1	0	0	1	3	0	0	0	0	4	0	0	1	0	0	2	0	1	0	0	1	3	0	0	0	0	4	0	0	1	0	0	2	0	1	0	0
cg_storage_multi_isolated	cgroup_skb/ingress:ingress	12	12	12	12	1	1	0	0	1	3	0	0	0	0	4	0	0	1	0	0	2	0	1	0	0	1	3	0	0	0	0	4	0	0	1	0	0	2	0	1	0	0
cg_storage_multi_shared	cgroup_skb/egress:egress1	12	12	12	12	1	1	0	0	1	3	0	0	0	0	4	0	0	1	0	0	2	0	1	0	0	1	3	0	0	0	0	4	0	0	1	0	0	2	0	1	0	0
cg_storage_multi_shared	cgroup_skb/egress:egress2	12	12	12	12	1	1	0	0	1	3	0	0	0	0	4	0	0	1	0	0	2	0	1	0	0	1	3	0	0	0	0	4	0	0	1	0	0	2	0	1	0	0
cg_storage_multi_shared	cgroup_skb/ingress:ingress	12	12	12	12	1	1	0	0	1	3	0	0	0	0	4	0	0	1	0	0	2	0	1	0	0	1	3	0	0	0	0	4	0	0	1	0	0	2	0	1	0	0
cgroup_getset_retval_getsockopt	cgroup/getsockopt:clear_retval	14	13	14	13	1	1	0	0	0	3	0	0	2	2	4	1	0	0	0	0	1	0	1	0	0	0	2	0	0	2	2	4	1	0	0	0	0	1	0	1	0	0
cgroup_getset_retval_getsockopt	cgroup/getsockopt:get_retval	22	21	22	21	1	1	0	0	1	3	0	0	3	3	8	1	0	1	0	0	1	0	1	0	0	1	2	0	0	3	3	8	1	0	1	0	0	1	0	1	0	0
cgroup_getset_retval_getsockopt	cgroup/getsockopt:set_eisconn	21	19	21	19	1	1	0	0	1	5	0	0	2	2	6	2	0	1	0	0	1	0	1	0	0	1	3	0	0	2	2	6	2	0	1	0	0	1	0	1	0	0
cgroup_getset_retval_hooks	?cgroup/bind4:bind4	5	5	5	5	1	1	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0
cgroup_getset_retval_hooks	?cgroup/bind6:bind6	5	5	5	5	1	1	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0
cgroup_getset_retval_hooks	?cgroup/connect4:connect4	5	5	5	5	1	1	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0
cgroup_getset_retval_hooks	?cgroup/connect6:connect6	5	5	5	5	1	1	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0
cgroup_getset_retval_hooks	?cgroup/dev:dev	5	5	5	5	1	1	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0
cgroup_getset_retval_hooks	?cgroup/getpeername4:getpeername4	5	5	5	5	1	1	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0
cgroup_getset_retval_hooks	?cgroup/getpeername6:getpeername6	5	5	5	5	1	1	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0
cgroup_getset_retval_hooks	?cgroup/getsockname4:getsockname4	5	5	5	5	1	1	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0
cgroup_getset_retval_hooks	?cgroup/getsockname6:getsockname6	5	5	5	5	1	1	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0
cgroup_getset_retval_hooks	?cgroup/getsockopt:getsockopt	5	5	5	5	1	1	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0
cgroup_getset_retval_hooks	?cgroup/post_bind4:post_bind4	5	5	5	5	1	1	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0
cgroup_getset_retval_hooks	?cgroup/post_bind6:post_bind6	5	5	5	5	1	1	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0
cgroup_getset_retval_hooks	?cgroup/recvmsg4:recvmsg4	5	5	5	5	1	1	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0
cgroup_getset_retval_hooks	?cgroup/recvmsg6:recvmsg6	5	5	5	5	1	1	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0
cgroup_getset_retval_hooks	?cgroup/sendmsg4:sendmsg4	5	5	5	5	1	1	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0
cgroup_getset_retval_hooks	?cgroup/sendmsg6:sendmsg6	5	5	5	5	1	1	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0
cgroup_getset_retval_hooks	?cgroup/setsockopt:setsockopt	5	5	5	5	1	1	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0
cgroup_getset_retval_hooks	?cgroup/sock_create:sock_create	5	5	5	5	1	1	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0
cgroup_getset_retval_hooks	?cgroup/sock_release:sock_release	5	5	5	5	1	1	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0
cgroup_getset_retval_hooks	?cgroup/sysctl:sysctl	5	5	5	5	1	1	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0
cgroup_getset_retval_hooks	?cgroup_skb/egress:egress	5	5	5	5	1	1	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0
cgroup_getset_retval_hooks	?cgroup_skb/ingress:ingress	5	5	5	5	1	1	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0
cgroup_getset_retval_hooks	?sockops:sock_ops	5	5	5	5	1	1	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0
cgroup_getset_retval_setsockopt	cgroup/setsockopt:get_retval	18	17	18	17	1	1	0	0	1	3	0	0	2	2	6	1	0	1	0	0	1	0	1	0	0	1	2	0	0	2	2	6	1	0	1	0	0	1	0	1	0	0
cgroup_getset_retval_setsockopt	cgroup/setsockopt:legacy_eperm	13	12	13	12	1	1	0	0	0	3	0	0	2	1	4	1	0	0	0	0	1	0	1	0	0	0	2	0	0	2	1	4	1	0	0	0	0	1	0	1	0	0
cgroup_getset_retval_setsockopt	cgroup/setsockopt:set_eisconn	21	19	21	19	1	1	0	0	1	5	0	0	2	2	6	2	0	1	0	0	1	0	1	0	0	1	3	0	0	2	2	6	2	0	1	0	0	1	0	1	0	0
cgroup_getset_retval_setsockopt	cgroup/setsockopt:set_eunatch	21	19	21	19	1	1	0	0	1	5	0	0	2	2	6	2	0	1	0	0	1	0	1	0	0	1	3	0	0	2	2	6	2	0	1	0	0	1	0	1	0	0
cgroup_iter	iter/cgroup:cgroup_id_printer	50	48	50	48	1	1	16	8	9	10	0	1	11	0	10	4	1	3	0	0	0	0	1	0	0	7	11	0	1	8	0	10	4	3	3	0	0	0	0	1	0	0
